"Hondo-SEADYN Project:  Rack 005971, File HSL Stemtbl ",,,,,,,,Data checked: 2003 Feb 18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Square plots 5m x 5m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2,1I,2386,J,5.3,.,2.5,1.6,.,1985,.,.,.,.,.,.,.,38,8.4,l,WNW,.,.,.,.,1.8,5.9,7.2,10,15.5,13.6,14.3,13.3,6.1,DB2,.,X ,
2,1J,6328,J,6.3,.,1.7,0.2,.,.,.,.,.,.,.,.,.,.,20,S,SW,.,.,.,.,3.5,1.9,13,70,20,.,19.2,19,22.7,.,.,X ,
2,1J,6329,J,7.8,.,1.8,2,.,.,.,.,.,.,.,.,.,.,19.2,O,Z,.,.,.,.,4.5,3.5,12.2,35,23.1,.,23,23.9,23.9,.,.,X ,
2,1J,2382,J,4.2,.,2,.,1.7,.,.,.,.,.,.,.,.,.,13,S,S,.,.,.,.,1.6,1.4,7.8,60,12.8,.,12,11,16,.,.,X ,
2,1J,2380,J,5.4,0.8,.,.,0.6,2000,.,.,.,.,.,.,.,.,15.4,S,NW,.,.,.,.,1.7,1.5,11.4,70,14.9,.,15.1,14.1,18.3,DB2,.,X ,
2,1J,2379,J,5.7,1.3,.,.,1.8,2000,.,.,.,.,.,.,.,.,17.4,S,E,.,.,.,.,1.6,1.5,12,40,16.5,.,14.6,15.1,18.9,DS,.,X ,
2,1J,2381,J,4.2,1.9,.,.,0.3,2000,.,.,.,.,.,.,.,.,15,O,E,.,.,.,.,1.5,1.6,7.2,55,12.6,.,11.2,10.8,15.1,DS,.,X ,
2,2A,6496,J,9.4,2,.,0.8,.,.,.,.,.,.,.,.,.,.,17.6,O,Z,.,.,.,.,4.3,5.4,2,60,30.8,.,27.1,26.7,20.4,.,.,X ,
2,2B,6497,J,7.2,.,0.7,0.4,.,.,.,.,.,.,.,.,.,55,18.6,S,S,.,.,.,.,4.8,3,13,40,25.5,7.99,22,21.3,23.4,.,.,X ,
2,2C,6499,J,9,.,0.6,2.3,.,.,.,.,.,.,.,.,.,56,18,O,Z,.,.,.,.,4.6,2.7,7,80,29,10.43,24,25.1,20.5,.,.,X ,
2,2C,6498,J,7.4,.,1.1,.,1.4,.,.,.,.,.,.,.,.,57,17.6,O,Z,.,.,.,.,2.4,4.4,8.4,80,21.9,11.11,21.1,21.1,19.1,.,.,X ,
2,2D,6500,J,11,.,1.4,.,0,.,.,.,.,.,.,.,.,54,18,S,E,.,.,.,.,7.9,5.7,3.5,50,30.9,17.1,29.7,31.3,21.7,.,.,X ,
2,2D,6501,J,10.3,.,2.4,.,0.6,.,.,.,.,.,.,.,.,49,15.4,l,ESE,.,.,17,.,5.1,3.8,4.6,75,29,31.59,27,29,19.6,LL,.,X ,No stem lean direction recorded in 2000 (2003)
2,2D,6502,J,8.3,2.1,.,0.3,.,.,.,.,.,.,.,.,.,58,17.2,S,SE,.,.,.,.,4.2,3.1,4,75,26.6,9.61,22.1,22.5,20.4,.,.,X ,
2,2G,6503,J,8.5,.,0.2,1.6,.,.,.,.,.,.,.,.,.,58,18,S,S,.,.,.,.,3.8,3.5,6,40,28.6,10.07,23.6,24.9,19.4,.,.,X ,6503 and 04 joined (2G) (1991)
2,2G,6504,J,2.7,.,0.5,1.6,.,1982,7,.,.,.,.,.,.,.,6.2,S,NE,.,.,.,.,.,.,.,.,.,.,7.1,.,7,.,.,X ,
2,2G,6505,J,4.6,.,1.3,0.2,.,2000,.,.,.,.,.,.,.,51,12.2,O,Z,.,.,.,.,1.9,2,6.4,75,14.9,2.24,12.8,12,12.9,DB2,.,X ,broken top (2000)
2,2G,6506,J,10.9,.,2,0.5,.,.,.,.,.,.,.,.,.,56,19.8,O,Z,.,.,.,.,5.2,5,6.4,75,32.4,9.13,29.4,31.3,22.6,.,.,X ,
2,2G,6507,J,7,.,2,1.1,.,.,.,.,.,.,.,.,.,54,16.6,S,SE,.,.,.,.,2.1,3.2,6.4,85,21.6,4.09,18.8,19,15.8,.,.,X ,
2,2H,6509,J,7.9,.,0.5,2.1,.,.,.,.,.,.,.,.,.,56,19.2,O,Z,.,.,.,.,3.6,3.8,11.4,70,27,15.62,22.6,25,22.3,.,.,X ,
2,2H,6508,J,6.5,.,2,.,1.8,.,.,.,.,.,.,.,.,54,18.8,m,E,.,.,.,.,3.1,2.7,10,85,20.9,2.44,18.2,17.4,18.5,.,.,X ,
2,2H,6510,J,7.3,.,2.4,0.8,.,.,.,.,.,.,.,.,.,55,19.2,O,Z,.,.,.,.,6,5.3,6.8,50,26.1,10.61,21,22.8,22.8,.,.,X ,
2,2H,6288,J,4.7,0.3,.,0.1,.,1982,1.3,0.1,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,DD,.,X ,"cannot find in plot 2H, found in plot 2I - it’s a log on the ground (1983)"
2,2I,6290,J,6.5,.,1,1.6,.,.,.,.,.,.,.,.,.,.,17,O,Z,.,.,.,.,2.8,2.8,8,50,21.4,11.46,17.5,17.8,19.2,.,.,X ,
2,2I,6289,J,7.2,.,1.4,.,0.4,.,.,.,.,.,.,.,.,55,18.2,S,E,.,.,.,.,3.1,2.4,10.2,65,23.2,11.9,20.8,22.7,21.9,.,.,X ,
2,2I,6292,J,5.2,0.7,.,0.9,.,.,.,.,.,.,.,.,.,55,14.6,S,NE,.,.,.,.,4.7,3.8,5.4,20,16.5,6.53,15.8,16.8,18.9,.,.,X ,
2,2I,6291,J,6.7,1.3,.,0.9,.,.,.,.,.,.,.,.,.,57,20,O,Z,.,.,.,.,2.5,2.9,7,85,23.5,9.8,19,20.3,21.8,.,.,X ,
2,2J,6293,J,8.1,.,1.8,.,0.7,.,.,.,.,.,.,.,.,.,20.6,O,Z,.,.,.,.,2.7,2,12,85,27.6,.,22.4,23.5,19.5,LB,.,X ,
2,2J,6295,J,8.9,.,2.1,0.5,.,.,.,.,.,.,.,.,.,54,20,O,Z,.,.,.,.,2.5,3.4,14.8,70,28,.,24.8,26.4,22.7,.,.,X ,
2,2J,6296,J,6.5,0.3,.,1.1,.,.,.,.,.,.,.,.,.,.,14.8,S,N,.,.,.,.,3.7,2.9,7.6,50,18.6,.,16.7,16.7,15.9,.,.,X 
2,2J,6297,J,8,0.1,.,1.8,.,.,.,.,.,.,.,.,.,.,19.2,O,Z,.,.,.,.,1.6,2.8,9.8,80,24.9,.,23.3,22.8,20.6,.,.,X 
2,2J,6294,J,6.1,2.1,.,.,0.6,.,.,.,.,.,.,.,.,.,20.4,S,NW,.,.,.,.,2.3,1.8,11.8,70,18.3,.,16.3,17.1,15.4,LB,.,X 
2,3D,6306,J,9.5,.,0.2,.,1.2,.,.,.,.,.,.,.,.,54,16,O,Z,.,.,.,.,4.3,4,7,70,33.1,9.08,25.5,26.4,20.2,.,.,X 
2,3D,6304,J,9,.,1.1,.,2.4,.,.,.,.,.,.,.,.,51,18.2,O,Z,.,.,.,.,5.9,4.9,3,60,30.4,25.36,27,28.9,23,.,.,X 
2,3D,6305,J,7.4,.,1.2,.,1.6,.,.,.,.,.,.,.,.,52,17.6,S,E,.,.,.,.,4.2,4.2,5.6,50,22.6,8.78,19.8,20.2,19.9,.,.,X 
2,3F,6303,J,9,0.1,.,.,0.5,.,.,.,.,.,.,.,.,57,18,O,Z,.,.,.,.,3.8,5.5,3.6,75,28.1,19.26,25.6,28.9,22.8,.,.,X 
2,3F,6302,J,9,0.6,.,.,1.1,.,.,.,.,.,.,.,.,50,17.6,S,S,.,.,.,.,3.4,3.2,4.2,75,25,14.84,23.5,25.4,24,.,.,X 
2,3G,6301,J,8.2,0.8,.,.,1.4,.,.,.,.,.,.,.,.,52,15.6,S,S,.,.,.,.,4.2,4.8,1.9,40,25,4.15,22.4,24.2,22.2,.,.,X 
2,3J,6298,J,7.6,.,0.8,1.2,.,1982,12.5,.,0,0.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,DD,.,X 
2,3J,6299,J,8.1,.,1.2,1.8,.,.,.,.,.,.,.,.,.,52,19.4,S,N,.,.,.,.,3.5,3.6,8.2,80,26.5,.,23.8,26,21.8,.,.,X 
2,3J,6300,J,6.2,2.1,.,.,0.7,1982,6,.,0,.,1.5,.,U,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,DD,.,X 
2,4A,6307,J,3,.,2,.,1.8,1983,9.9,.,2.3,0,.,.,B,.,.,.,.,.,.,.,.,.,.,.,.,.,.,8,.,.,DD,.,X 
2,4C,6308,J,9.6,1,.,0.4,.,.,.,.,.,.,.,.,.,52,16.8,O,Z,.,.,.,.,4,5.3,3.8,60,26.7,6.25,24.6,25,22,.,.,X 
2,4D,6309,J,8.4,.,2.1,.,0.4,.,.,.,.,.,.,.,.,56,17.8,S,S,.,.,.,.,3.5,4.7,2.1,50,25.7,12.68,23.2,23.9,21.4,.,.,X 
2,4E,6310,J,7.7,2.3,.,1.5,.,.,.,.,.,.,.,.,.,50,20.2,m,E,.,.,.,.,5,4.4,11.6,75,24.2,6.13,21.1,21.8,23.9,.,.,X 
2,4F,6313,J,9.3,.,1.8,2.4,.,.,.,.,.,.,.,.,.,57,19.2,O,Z,.,.,.,.,6.1,4.5,8.6,60,27.5,16.3,25.4,26.5,22.7,.,.,X ,
2,4F,6311,J,6,.,2,.,0.1,.,.,.,.,.,.,.,.,51,18.6,S,W,.,.,.,.,2.4,1.6,4,70,17.5,7.64,17.2,16.7,20.8,.,.,X ,6311 and 12 are joined (4F) (1991)
2,4F,6312,J,5.8,.,2,.,0.2,.,.,.,.,.,.,.,.,55,18,S,SE,.,.,.,.,5.7,1.7,2.9,40,18.8,1.37,17.1,15.7,19.2,.,.,X ,
2,4F,6314,J,6.9,1.2,.,0.2,.,.,.,.,.,.,.,.,.,51,19,O,Z,.,.,.,.,4.7,2.1,9,50,20.3,4.58,17.3,17.8,20.1,.,.,X ,6314 and 15 are joined (4F) (1991)
2,4F,6315,J,5.8,1.2,.,0.5,.,2001,.,.,.,.,.,.,.,47,8.6,S,NW,.,.,.,.,4.3,1.5,1,30,17.6,1.82,16,12.7,7.6,DS,.,X ,
2,4G,6316,J,8.8,0.6,.,.,1.4,.,.,.,.,.,.,.,.,56,18.8,O,Z,.,.,.,.,5.4,5.3,7.4,65,30.3,14.14,24.5,26.2,23.2,.,.,X ,
2,4J,6855,J,9.3,0.3,.,0.2,.,.,.,.,.,.,.,.,.,.,20,O,Z,.,.,.,.,3.2,4,6.2,90,30,.,26.6,26.9,21,.,.,X ,
2,5A,6560,J,7.2,1.3,.,0.7,.,.,.,.,.,.,.,.,.,.,16.8,O,Z,.,.,.,.,4.3,3.3,1.4,65,22.5,.,19.3,20.2,20.5,.,.,X ,broken top (2000)
2,5A,6561,J,7.5,1.8,.,.,1,.,.,.,.,.,.,.,.,.,17,O,Z,.,.,.,.,4.5,4.1,1.9,60,24.3,.,22.1,23.1,19.7,.,.,X ,
2,5C,6865,J,8.1,.,0.8,1.2,.,.,.,.,.,.,.,.,.,53,18,S,NW,.,.,.,.,3.3,3,1.9,80,24.1,18.15,23.2,24.7,21.2,.,.,X ,
2,5C,6866,J,7.4,.,0.9,.,0.1,.,.,.,.,.,.,.,.,56,17,O,Z,.,.,.,.,5.2,4.1,0.8,40,22.5,18.52,22.5,23.4,21.2,.,.,X ,
2,5C,6864,J,8.2,.,1.7,0.3,.,.,.,.,.,.,.,.,.,58,18.6,S,N,.,.,.,.,4,4.6,6.8,60,25.3,14.12,24.2,25.2,22,.,.,X ,
2,5C,6559,J,9.1,2.4,.,.,0.2,.,.,.,.,.,.,.,.,51,20.4,S,S,.,.,.,.,3.4,4,4,50,29.3,9.76,25.3,27,21.9,.,.,X ,
2,5E,6863,J,7,0.2,.,0.3,.,.,.,.,.,.,.,.,.,57,18,O,Z,.,.,.,.,3.8,3.5,6.5,55,22.1,10.12,19.8,20.9,21.1,.,.,X ,
2,5F,6862,J,7.4,.,1.5,.,1.6,.,.,.,.,.,.,.,.,55,16.6,O,Z,.,.,.,.,3.7,3,4,70,22.1,8.37,20,21.2,19.2,.,.,X ,
2,5F,6860,J,3,0.3,.,2,.,1982,9,.,2.2,0,.,1982,B,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,DD,.,X ,
2,5F,6861,J,8,1.6,.,.,0.8,.,.,.,.,.,.,.,.,56,18.6,O,Z,.,.,.,.,3.7,3.4,9.4,60,26.3,13.29,22.2,23.7,21.4,.,.,X ,
2,5G,6858,J,7.9,.,0.7,1.9,.,.,.,.,.,.,.,.,.,58,19.2,O,Z,.,.,.,.,3.8,3.5,12.4,65,26.7,10.63,22,23.2,23.5,.,.,X ,
2,5G,6857,J,9.5,.,2.5,1.3,.,.,.,.,.,.,.,.,.,51,19.6,S,E,.,.,.,.,5.2,4.8,4.5,60,32,17.23,26.5,28.7,23.2,.,.,X ,
2,5G,6859,J,11.8,0.2,.,.,1,.,.,.,.,.,.,.,.,57,19.8,S,E,.,.,.,.,6.3,7.8,6.2,45,37,15.49,32.7,34.7,24.7,.,.,X ,
2,5H,6856,J,8.3,.,0.8,.,1.8,.,.,.,.,.,.,.,.,53,15.4,S,SE,.,.,.,.,4.3,4,1.9,40,27,10.48,22.3,24.2,20,.,.,X ,
2,6A,6562,J,7.6,.,2,.,1.1,.,.,.,.,.,.,.,.,.,19,O,Z,.,.,.,.,3.5,3.4,5.8,80,22.1,.,21.6,21.5,22.1,.,.,X ,
2,6A,6564,J,6.6,0,.,.,0.1,.,.,.,.,.,.,.,.,.,18.8,S,W,.,.,.,.,3.1,1.7,13.4,50,20.4,.,17.1,17.8,21,.,.,X ,
2,6A,6565,J,7.4,0.3,.,0.4,.,.,.,.,.,.,.,.,.,.,17.8,S,S,.,.,.,.,3.9,2.6,8.2,40,23.9,.,20.3,21.3,20.3,.,.,X ,
2,6A,6563,J,8,1.7,.,.,0.6,.,.,.,.,.,.,.,.,.,19,S,ESE,.,.,.,.,2.7,5,6.3,55,25,.,24.4,24.5,23.3,.,.,X ,
2,6B,6566,J,8.2,.,0.2,0.2,.,.,.,.,.,.,.,.,.,55,19.2,S,NE,.,.,.,.,5.7,3.8,10.6,60,23.6,9.23,23.3,24,20.5,.,.,X ,
2,6B,6567,J,8.3,.,0.3,0.8,.,.,.,.,.,.,.,.,.,50,19,S,N,.,.,.,.,3.4,2.7,7.4,35,24,10.99,23.5,25.1,21.9,.,.,X ,
2,6D,6568,J,9,1.8,.,.,2.1,.,.,.,.,.,.,.,.,46,19.4,S,SE,.,.,.,.,4.1,4.9,10,70,28,13,24,25.5,24.6,.,.,X ,
2,6D,6569,J,1.4,1.9,.,.,2.1,1982,2.8,.,1.5,1,.,1982,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,DD,.,X ,
2,6E,6570,J,9,.,0.9,.,0.3,.,.,.,.,.,.,.,.,53,19.6,O,Z,.,.,.,.,4,2.6,3,75,29.2,18.76,25.5,27.5,23.4,.,.,X ,
2,6E,6572,J,2.9,.,2.3,0.8,.,1982,7.3,.,1.2,.,.,1988,B,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,DD,.,X ,leaning against another tree (1983) 
2,6E,6571,J,8.3,.,2.3,1.6,.,.,.,.,.,.,.,.,.,47,20.8,S,E,.,.,.,.,4.9,3.1,11.8,50,24.6,16.46,23.7,24.3,23.9,.,.,X ,tree is alive (2000)
2,6F,6573,J,7.7,.,1.7,.,1.4,.,.,.,.,.,.,.,.,58,19,S,S,.,.,.,.,5.2,3.9,10,50,23.6,14.52,22.4,22.7,22.4,.,.,X ,
2,7A,6245,J,6.3,.,1.4,.,1.9,.,.,.,.,.,.,.,.,55,18.2,S,S,.,.,.,.,2.2,2.6,12.2,55,21.1,.,18.1,19.8,21.6,.,.,X ,
2,7A,6243,J,6.3,.,1.4,1,.,.,.,.,.,.,.,.,.,.,20.2,O,Z,.,.,.,.,1.7,1.2,13.8,70,12.7,.,17.5,18.9,22.3,.,.,X ,6243 and 44 are joined (7A) (1991)
2,7A,6244,J,5.7,.,1.4,1,.,.,.,.,.,.,.,.,.,.,20,S,N,.,.,.,.,2,2.5,13.8,75,13.2,.,15.5,15.5,16.9,.,.,X ,grows into 6243 at the top (2000)
2,7A,6248,J,6,0.1,.,.,2.2,.,.,.,.,.,.,.,.,.,17.4,S,S,.,.,.,.,2.3,2,12,60,21.1,.,16,16.2,17.5,.,.,X ,
2,7A,6247,J,5.8,0.6,.,.,1.5,.,.,.,.,.,.,.,.,53,18.2,S,S,.,.,.,.,2.8,2.1,13,75,17.8,.,16,16.8,18.4,.,.,X ,
2,7A,6246,J,5.8,1.9,.,.,0.4,.,.,.,.,.,.,.,.,.,18,S,SW,.,.,.,.,2.2,2,11.8,60,17.5,.,14.6,16,21.8,.,.,X ,
2,7B,6241,J,5.6,.,0.6,.,1.5,.,.,.,.,.,.,.,.,54,16,l,SSE,.,.,.,.,2.9,2.9,11.4,50,15.7,1.75,13.8,14.8,16.6,.,.,X ,
2,7B,6240,J,7.7,.,1.2,.,1.8,.,.,.,.,.,.,.,.,59,19.6,S,SW,.,.,.,.,3.3,1.4,10.2,60,25.7,13.26,21.3,22.9,22.3,.,.,X ,
2,7B,6242,J,5.2,.,2,.,0.9,2000,.,.,.,.,.,.,.,55,14.8,O,Z,.,.,.,.,2.5,2.3,8.8,70,16,4.73,13.2,13.5,13.9,DS,.,X ,
2,7B,6343,J,5.6,1.5,.,2.1,.,.,.,.,.,.,.,.,.,57,16.8,S,N,.,.,.,.,2.4,1.7,10.2,70,17.3,4.59,14.8,15.6,18.1,.,.,X ,
2,7B,6344,J,5.5,1.6,.,2.3,.,1984,.,.,.,.,.,.,.,52,20,m,SSE,.,.,.,.,1.5,1,13.2,40,16.5,4.09,13.7,13.9,14.1,DB2,.,X ,
2,7B,6345,J,7.1,2.1,.,2.3,.,.,.,.,.,.,.,.,.,55,20.6,S,SE,.,.,.,.,1.9,2.3,11.8,80,20.8,13.22,19.6,21.9,22.2,.,.,X ,
2,7C,6342,J,8,.,0.6,.,0.6,.,.,.,.,.,.,.,.,57,19.2,S,S,.,.,.,.,4.2,3.4,10.6,70,24.9,14.74,21.9,23.9,21.1,.,.,X ,
2,7C,6341,J,7,.,1.8,1.1,.,.,.,.,.,.,.,.,.,57,20,O,Z,.,.,.,.,3.7,2.9,10.2,50,20.6,5.87,18.4,20.3,22.1,.,.,X ,
2,7C,6340,J,5.5,1.1,.,1.8,.,.,.,.,.,.,.,.,.,56,10.4,l,S,.,.,.,.,7.5,1.7,5,40,17.8,6.74,14,14.5,.,LL,.,X ,lean right over (2000)
2,7D,6338,J,4,.,0.3,.,2,1983,.,.,.,.,.,.,.,44,13.1,.,.,.,.,.,.,.,.,.,.,.,2.89,10,10,12.8,DS,.,X ,
2,7D,6339,J,8.7,.,0.4,.,1.4,.,.,.,.,.,.,.,.,54,20.8,O,Z,.,.,.,.,4.3,3.1,12.1,65,26.7,12.81,23.7,25.5,23.9,.,.,X ,
2,7D,6337,J,4,.,1.8,2,.,2000,8.5,.,0,1.9,.,.,.,35,6,l,SW,.,.,.,.,1,1.4,5,40,13.5,6.33,11,.,.,DD,.,X ,leans over extremely to SW into cell 5C (1983)
2,7D,6335,J,4.9,.,2.2,1.3,.,.,.,.,.,.,.,.,.,53,18,l,E,.,.,.,.,1.7,1.8,4.1,35,15,2.07,12.8,13.2,17.4,.,.,X ,
2,7D,6336,J,5,.,2.2,1.9,.,.,.,.,.,.,.,.,.,54,17.2,O,Z,.,.,.,.,1.4,1,10.4,65,16,3.81,13.1,13.5,18.8,.,.,X ,
2,7D,6334,J,8.5,0,.,0.1,.,.,.,.,.,.,.,.,.,54,20.4,m,SW,.,.,.,.,3.4,2.7,9.7,80,26.7,17.91,24.7,26.6,24.8,.,.,X ,
2,7E,6331,J,5.6,.,1.4,.,1.3,.,.,.,.,.,.,.,.,58,16.5,l,SW,.,.,15,.,3.2,2.8,7.2,55,17.3,8.14,15.3,16.2,16.8,LL,.,X ,Lean measured with a compass (2000); no stem lean direction recorded in 2000 (2003)
2,7E,6332,J,9.9,.,1.5,.,2,.,.,.,.,.,.,.,.,55,20.8,S,W,.,.,.,.,4.7,3.4,9.5,90,32.3,17.38,27.7,29.8,25.5,.,.,X ,
2,7E,6581,J,8.5,0.5,.,.,1.8,.,.,.,.,.,.,.,.,58,20.8,O,Z,.,.,.,.,3.1,2.2,11.4,70,26.2,13.3,22.6,24.3,24.4,.,.,X ,
2,7E,6330,J,1.4,0.6,.,.,0.2,1982,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3.4,.,DD,.,X ,"lean over, no height (2000)"
2,7E,6333,J,6.1,2.1,.,.,2.4,.,.,.,.,.,.,.,.,57,17.2,m,E,.,.,.,.,2.4,2,8.5,60,18,7.31,16.1,16.5,18.7,.,.,X ,
