STAND 1, SURVEY DATE: 2 Jun 1985, OBSERVERS: G.H. La Roi (#1), ROWS: 0,2,4, M.S. Ross (#3), ROWS: 4,6,8,  DATA ENTRY: 5 Dec 1995 (note: MSR data for row 4 in 4a-4i below; MSR used therm "Old #1; GHLR used "M" ["reads 2 degr high"])

QUAD  0A    0C	  0E	0G    0I    2I	  2G	2E    2C    2A	  4A	4C    4E    4G	  4I	6I    6G    6E	  6C	6A    8A    8C	  8E	8G    8I    4a	  4c	4e    4g    4i
ANPA   0.01  0.01  0.0	 0.01  0.0   0.0   0.0	 0.0   0.0   0.01  0.01  0.0   0.01  0.0   0.01  0.0   0.01  0.0   0.1	 0.0   0.0   0.0   0.0	 0.0   0.01  0.0   0.0	 0.0   0.0   0.01
ANRA   0.0   0.0   0.0	 0.5   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   1.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.01  0.0	 0.1   0.0   0.0
ARCA   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.01  0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0
ASLA   0.5   0.01  0.01  0.01  0.01  0.01  0.1	 0.1   0.1   0.0   0.1	 0.1   0.1   0.0   0.1	 0.01  0.01  0.1   0.1	 0.1   0.1   0.01  0.1	 0.01  0.1   0.1   0.1	 0.1   0.01  0.01
CARO   0.01  0.0   0.01  0.01  0.0   0.0   0.0	 0.01  0.0   0.01  0.01  0.0   0.01  0.01  0.01  0.01  0.0   0.0   0.1	 0.0   0.0   0.01  0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.01
EPAN   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.01  0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0
ERGL   0.01  0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.1	 0.0   0.1   0.0   0.0	 0.0   0.01  0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.01
FRVI   0.01  0.0   0.0	 0.1   0.0   0.1   0.0	 0.0   0.0   0.0   0.0	 0.0   0.5   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.1   0.0   0.0
GABO   0.01  0.01  0.01  0.01  0.1   0.1   0.1	 0.1   0.1   0.01  0.1	 0.1   0.1   0.01  0.01  0.5   0.1   0.0   0.01  0.05  0.1   0.1   0.1	 0.1   0.1   0.1   0.1	 0.01  0.1   0.1
GELI   0.0   0.0   0.0	 0.5   0.5   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0
HIUM   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.01  0.0   0.01  0.01  0.0   0.0   0.01  0.0   0.0   0.0   0.01  0.01  0.01  0.01  0.1	 0.1   0.01  0.01  0.0	 0.0   0.0   0.01
LAOC   0.0   0.0   0.1	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0
LIBO   0.0   0.0   0.0	 0.5   3.0   3.0   2.0	 0.0   0.0   2.0   0.0	 0.0   4.0   0.5   0.5	 0.0   0.0   0.0   0.0	 0.1   0.0   0.0   0.0	 0.5   0.1   0.0   0.0	 3.0   0.5   0.0
LIPH   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0
MACA   0.5   0.1   1.0	 0.5   3.0   2.0   0.5	 0.1   1.0   0.5   0.1	 1.0   0.5   1.0   0.5	 1.0   0.1   0.5   0.5	 0.1   0.01  0.5   0.1	 1.0   0.1   0.1   1.0	 0.1   1.0   0.1
ORSE   0.0   0.0   0.0	 0.0   0.0   0.1   0.0	 0.0   0.0   0.1   0.0	 0.0   0.01  0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0
PYCH   0.0   0.0   0.0	 0.0   0.0   0.0   0.1	 0.0   0.0   0.0   0.1	 0.01  0.1   0.0   0.5	 0.0   0.0   0.0   0.01  0.0   0.01  0.0   0.0	 0.0   0.0   0.0   0.0	 0.1   0.0   0.1
SOSP   0.01  0.01  0.1	 0.0   0.0   0.0   0.0	 0.01  0.0   0.0   0.1	 0.01  0.1   0.01  0.1	 0.0   0.0   0.0   0.0	 0.01  0.0   0.01  0.0	 0.0   0.0   0.01  0.0	 0.0   0.0   0.0
VIAD   0.0   0.0   0.1	 0.1   0.0   0.0   0.01  0.1   0.0   0.0   0.0	 0.1   0.0   0.1   0.01  0.0   0.1   0.1   0.01  0.1   0.01  0.1   0.0	 0.01  0.1   0.01  0.1	 0.1   0.1   0.0
CXSI   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0
CXRI   1.0   0.5   0.5	 0.1   0.1   0.1   0.5	 0.5   0.1   0.1   0.5	 0.5   0.5   0.5   0.5	 0.01  0.1   0.0   0.1	 0.1   0.1   0.01  0.1	 0.1   0.1   0.1   0.1	 0.1   0.01  0.1

QUAD  0A    0C	  0E	0G    0I    2I	  2G	2E    2C    2A	  4A	4C    4E    4G	  4I	6I    6G    6E	  6C	6A    8A    8C	  8E	8G    8I    4a	  4c	4e    4g    4i
ELGL   0.01  0.01  0.0	 0.0   0.0   0.01  0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.01  0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.01  0.0
ELIN   0.0   0.01  0.01  0.1   0.5   0.1   0.0	 0.1   0.0   0.0   0.1	 0.1   0.5   0.1   0.01  0.0   0.1   0.0   0.0	 0.1   0.1   0.01  0.0	 0.0   0.01  0.1   0.1	 0.0   0.5   0.1
ORAS   0.01  0.01  0.0	 0.01  0.0   0.01  0.01  0.01  0.0   0.0   0.01  0.0   0.1   0.01  0.01  0.01  0.01  0.1   0.01  0.0   0.0   0.01  0.01  0.0   0.0   0.0   0.0	 0.5   0.0   0.01
ORPU   0.1   0.1   0.01  0.1   0.01  0.1   0.1	 0.1   0.01  0.01  0.5	 0.1   0.1   0.1   0.01  0.1   0.1   0.0   0.1	 0.1   0.01  0.1   0.01  0.1   0.01  0.1   0.1	 0.1   0.1   0.1
SCPU   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0
EQVA   0.01  0.01  0.1	 0.01  0.0   0.0   0.01  0.01  0.1   0.01  0.1	 0.01  0.01  0.1   0.01  0.01  0.1   0.0   0.1	 0.1   0.1   0.5   0.01  0.0   0.1   0.0   0.01  0.0   0.1   0.0
LYCO   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   2.0   2.0   0.0	 2.0   2.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.5	 0.0   0.1   0.0
GEAM   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0
ROWO   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0
MELI   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0
AGSC   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0
ARLY   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0
VIRE   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0
AGSU   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0
temp  48    49	  49	49    45    47	  47	49    54    52	  52	54    54    53	  52	50    49    49	  48	48    50    49	  47	47    46    50	  51	48    50    49

